OrderID,OrderDate,CustomerID,CustomerName,Region,Segment,Category,Product,Quantity,UnitPrice,UnitCost,Channel,SalesRepID,SalesRep,Revenue,COGS,GrossProfit,Discount
ORD-11099,2024-02-10,C0063,Customer 63,South,SMB,Clothing,Leather Belt,11,45,18,Direct,SR07,Amit Desai,495,198,297,0
ORD-11100,2023-09-06,C0178,Customer 178,North,Consumer,Office Supplies,Printer Paper A4,1,31.5,12,Direct,SR01,Arjun Sharma,31.5,12,19.5,0.1
ORD-11101,2022-01-05,C0106,Customer 106,East,Consumer,Electronics,UltraBook 13,13,855.0,570,Online,SR08,Kavya Reddy,11115.0,7410,3705.0,0.1
ORD-11102,2024-03-17,C0008,Customer 8,North,Consumer,Electronics,Tablet 10,4,400,220,Direct,SR06,Neha Gupta,1600,880,720,0
ORD-11103,2024-04-27,C0100,Customer 100,South,SMB,Software,Project Manager,1,600,80,Direct,SR02,Priya Patel,600,80,520,0
ORD-11104,2023-01-15,C0003,Customer 3,South,Consumer,Furniture,Standing Desk,1,750,400,Wholesale,SR02,Priya Patel,750,400,350,0
ORD-11105,2022-07-16,C0161,Customer 161,North,SMB,Electronics,Tablet 10,8,400,220,Direct,SR06,Neha Gupta,3200,1760,1440,0
ORD-11106,2023-01-07,C0127,Customer 127,North,Consumer,Electronics,Wireless Headphones,1,180,90,Direct,SR01,Arjun Sharma,180,90,90,0
ORD-11107,2022-04-24,C0129,Customer 129,East,Consumer,Office Supplies,File Cabinet,6,108.0,60,Retail,SR08,Kavya Reddy,648.0,360,288.0,0.1
ORD-11108,2023-11-07,C0145,Customer 145,West,Corporate,Software,ERP Module,3,2160.0,300,Retail,SR04,Sneha Joshi,6480.0,900,5580.0,0.1
ORD-11109,2024-02-03,C0067,Customer 67,West,SMB,Electronics,UltraBook 13,17,807.5,570,Wholesale,SR04,Sneha Joshi,13727.5,9690,4037.5,0.15
ORD-11110,2022-07-16,C0158,Customer 158,North,SMB,Electronics,Tablet 10,18,380.0,220,Online,SR06,Neha Gupta,6840.0,3960,2880.0,0.05
ORD-11111,2023-03-14,C0111,Customer 111,North,Consumer,Electronics,Wireless Headphones,9,180,90,Direct,SR06,Neha Gupta,1620,810,810,0
ORD-11112,2023-05-23,C0195,Customer 195,East,Consumer,Office Supplies,File Cabinet,8,120,60,Wholesale,SR03,Rohit Mehta,960,480,480,0
ORD-11113,2023-03-07,C0081,Customer 81,Central,SMB,Software,Security Suite,13,900,100,Wholesale,SR05,Vikram Nair,11700,1300,10400,0
ORD-11114,2022-03-25,C0189,Customer 189,North,Consumer,Software,CRM Suite Annual,14,1800,200,Retail,SR01,Arjun Sharma,25200,2800,22400,0
ORD-11115,2022-07-21,C0080,Customer 80,East,SMB,Furniture,Bookshelf L,4,200,95,Direct,SR03,Rohit Mehta,800,380,420,0
ORD-11116,2023-03-19,C0161,Customer 161,North,SMB,Electronics,Tablet 10,9,400,220,Online,SR06,Neha Gupta,3600,1980,1620,0
ORD-11117,2023-04-30,C0014,Customer 14,Central,Corporate,Furniture,Bookshelf L,17,200,95,Online,SR05,Vikram Nair,3400,1615,1785,0
ORD-11118,2024-03-05,C0113,Customer 113,East,Consumer,Software,ERP Module,15,2160.0,300,Online,SR03,Rohit Mehta,32400.0,4500,27900.0,0.1
ORD-11119,2022-03-29,C0097,Customer 97,Central,SMB,Electronics,Laptop Pro 15,3,1200,720,Online,SR05,Vikram Nair,3600,2160,1440,0
ORD-11120,2024-04-01,C0078,Customer 78,South,SMB,Clothing,Business Suit,3,320,170,Online,SR07,Amit Desai,960,510,450,0
ORD-11121,2023-07-27,C0098,Customer 98,West,Consumer,Electronics,Wireless Headphones,4,162.0,90,Direct,SR04,Sneha Joshi,648.0,360,288.0,0.1
ORD-11122,2022-08-27,C0003,Customer 3,South,Consumer,Software,ERP Module,13,2280.0,300,Direct,SR07,Amit Desai,29640.0,3900,25740.0,0.05
ORD-11123,2024-06-20,C0026,Customer 26,North,SMB,Software,ERP Module,1,2280.0,300,Wholesale,SR06,Neha Gupta,2280.0,300,1980.0,0.05
ORD-11124,2023-08-25,C0027,Customer 27,East,SMB,Furniture,Executive Desk,20,510.0,310,Online,SR03,Rohit Mehta,10200.0,6200,4000.0,0.15
ORD-11125,2023-08-31,C0033,Customer 33,North,Corporate,Furniture,Meeting Table,12,855.0,500,Direct,SR06,Neha Gupta,10260.0,6000,4260.0,0.05
ORD-11126,2024-01-13,C0048,Customer 48,East,Consumer,Software,Security Suite,5,900,100,Online,SR03,Rohit Mehta,4500,500,4000,0
ORD-11127,2022-05-11,C0112,Customer 112,North,Consumer,Office Supplies,File Cabinet,10,108.0,60,Retail,SR06,Neha Gupta,1080.0,600,480.0,0.1
ORD-11128,2022-05-31,C0155,Customer 155,North,SMB,Clothing,Leather Belt,10,45,18,Online,SR06,Neha Gupta,450,180,270,0
ORD-11129,2023-06-15,C0015,Customer 15,North,Consumer,Software,Analytics Tool,17,1080.0,150,Online,SR01,Arjun Sharma,18360.0,2550,15810.0,0.1
ORD-11130,2023-03-09,C0052,Customer 52,West,Consumer,Office Supplies,Ballpoint Pens Pack,3,18,6,Retail,SR04,Sneha Joshi,54,18,36,0
ORD-11131,2023-11-15,C0154,Customer 154,East,Consumer,Clothing,Formal Trousers,19,81.0,42,Wholesale,SR08,Kavya Reddy,1539.0,798,741.0,0.1
ORD-11132,2023-09-23,C0085,Customer 85,North,SMB,Office Supplies,Sticky Notes Bulk,4,14.25,5,Online,SR01,Arjun Sharma,57.0,20,37.0,0.05
ORD-11133,2023-05-23,C0164,Customer 164,South,SMB,Furniture,Executive Desk,8,570.0,310,Retail,SR02,Priya Patel,4560.0,2480,2080.0,0.05
ORD-11134,2022-09-02,C0190,Customer 190,East,Consumer,Clothing,Leather Belt,7,42.75,18,Retail,SR08,Kavya Reddy,299.25,126,173.25,0.05
ORD-11135,2024-04-25,C0003,Customer 3,South,Consumer,Electronics,Wireless Headphones,12,180,90,Online,SR02,Priya Patel,2160,1080,1080,0
ORD-11136,2022-05-26,C0050,Customer 50,East,Consumer,Office Supplies,Sticky Notes Bulk,2,15,5,Retail,SR08,Kavya Reddy,30,10,20,0
ORD-11137,2022-07-22,C0057,Customer 57,Central,Corporate,Office Supplies,Ballpoint Pens Pack,6,18,6,Retail,SR05,Vikram Nair,108,36,72,0
ORD-11138,2022-07-02,C0046,Customer 46,South,Consumer,Furniture,Executive Desk,4,600,310,Retail,SR07,Amit Desai,2400,1240,1160,0
ORD-11139,2023-01-24,C0054,Customer 54,South,SMB,Electronics,Wireless Headphones,15,180,90,Wholesale,SR07,Amit Desai,2700,1350,1350,0
ORD-11140,2024-04-08,C0135,Customer 135,South,Consumer,Office Supplies,Ballpoint Pens Pack,3,18,6,Retail,SR07,Amit Desai,54,18,36,0
ORD-11141,2024-06-22,C0050,Customer 50,East,Consumer,Furniture,Ergonomic Chair,12,450,240,Direct,SR08,Kavya Reddy,5400,2880,2520,0
ORD-11142,2023-10-14,C0196,Customer 196,East,SMB,Furniture,Executive Desk,18,600,310,Retail,SR03,Rohit Mehta,10800,5580,5220,0
ORD-11143,2022-12-02,C0162,Customer 162,South,Corporate,Furniture,Executive Desk,5,540.0,310,Direct,SR07,Amit Desai,2700.0,1550,1150.0,0.1
ORD-11144,2022-08-03,C0170,Customer 170,East,Consumer,Electronics,Smartwatch X,6,225.0,130,Direct,SR03,Rohit Mehta,1350.0,780,570.0,0.1
ORD-11145,2024-02-09,C0128,Customer 128,West,SMB,Software,Project Manager,6,600,80,Wholesale,SR04,Sneha Joshi,3600,480,3120,0
ORD-11146,2023-06-23,C0122,Customer 122,North,SMB,Clothing,Formal Trousers,19,85.5,42,Online,SR06,Neha Gupta,1624.5,798,826.5,0.05
ORD-11147,2022-08-01,C0116,Customer 116,West,Consumer,Furniture,Ergonomic Chair,13,450,240,Wholesale,SR04,Sneha Joshi,5850,3120,2730,0
ORD-11148,2023-03-12,C0041,Customer 41,South,Consumer,Clothing,Tie Collection,9,36.0,15,Online,SR07,Amit Desai,324.0,135,189.0,0.1
ORD-11149,2022-05-18,C0114,Customer 114,Central,Consumer,Electronics,Wireless Headphones,8,162.0,90,Online,SR05,Vikram Nair,1296.0,720,576.0,0.1
ORD-11150,2023-04-22,C0087,Customer 87,North,Consumer,Software,ERP Module,15,2280.0,300,Direct,SR06,Neha Gupta,34200.0,4500,29700.0,0.05
ORD-11151,2023-02-23,C0082,Customer 82,South,Consumer,Office Supplies,Sticky Notes Bulk,13,15,5,Retail,SR07,Amit Desai,195,65,130,0
ORD-11152,2023-03-29,C0166,Customer 166,Central,Consumer,Furniture,Bookshelf L,12,200,95,Wholesale,SR05,Vikram Nair,2400,1140,1260,0
ORD-11153,2024-05-12,C0140,Customer 140,South,Corporate,Software,ERP Module,9,2400,300,Online,SR02,Priya Patel,21600,2700,18900,0
ORD-11154,2022-05-02,C0010,Customer 10,Central,Consumer,Electronics,Wireless Headphones,11,180,90,Wholesale,SR05,Vikram Nair,1980,990,990,0
ORD-11155,2022-09-14,C0049,Customer 49,South,SMB,Office Supplies,Stapler Pro,18,25,10,Online,SR02,Priya Patel,450,180,270,0
ORD-11156,2024-02-28,C0089,Customer 89,South,Consumer,Office Supplies,Stapler Pro,13,22.5,10,Online,SR07,Amit Desai,292.5,130,162.5,0.1
ORD-11157,2023-04-29,C0102,Customer 102,East,Corporate,Software,Analytics Tool,8,1020.0,150,Retail,SR03,Rohit Mehta,8160.0,1200,6960.0,0.15
ORD-11158,2023-05-01,C0151,Customer 151,South,Consumer,Furniture,Meeting Table,15,900,500,Online,SR07,Amit Desai,13500,7500,6000,0
ORD-11159,2022-11-17,C0198,Customer 198,North,Consumer,Furniture,Standing Desk,7,712.5,400,Direct,SR06,Neha Gupta,4987.5,2800,2187.5,0.05
ORD-11160,2024-05-23,C0096,Customer 96,South,Corporate,Software,CRM Suite Annual,19,1800,200,Wholesale,SR02,Priya Patel,34200,3800,30400,0
ORD-11161,2024-01-26,C0169,Customer 169,Central,Corporate,Electronics,Smartwatch X,11,250,130,Direct,SR05,Vikram Nair,2750,1430,1320,0
ORD-11162,2023-03-12,C0077,Customer 77,East,SMB,Clothing,Tie Collection,19,40,15,Online,SR08,Kavya Reddy,760,285,475,0
ORD-11163,2022-05-23,C0146,Customer 146,West,Corporate,Furniture,Bookshelf L,13,200,95,Direct,SR04,Sneha Joshi,2600,1235,1365,0
ORD-11164,2022-03-07,C0049,Customer 49,South,SMB,Software,Security Suite,4,900,100,Direct,SR07,Amit Desai,3600,400,3200,0
ORD-11165,2023-10-17,C0044,Customer 44,Central,Consumer,Office Supplies,Printer Paper A4,18,35,12,Online,SR05,Vikram Nair,630,216,414,0
ORD-11166,2024-04-26,C0007,Customer 7,North,Consumer,Software,Security Suite,7,900,100,Direct,SR01,Arjun Sharma,6300,700,5600,0
ORD-11167,2022-10-18,C0075,Customer 75,South,Corporate,Furniture,Ergonomic Chair,15,450,240,Wholesale,SR02,Priya Patel,6750,3600,3150,0
ORD-11168,2023-06-15,C0084,Customer 84,Central,SMB,Electronics,UltraBook 13,13,950,570,Online,SR05,Vikram Nair,12350,7410,4940,0
ORD-11169,2022-05-13,C0123,Customer 123,West,Corporate,Software,Security Suite,13,900,100,Retail,SR04,Sneha Joshi,11700,1300,10400,0
ORD-11170,2024-06-10,C0111,Customer 111,North,Consumer,Furniture,Bookshelf L,6,180.0,95,Wholesale,SR06,Neha Gupta,1080.0,570,510.0,0.1
ORD-11171,2023-08-25,C0184,Customer 184,South,Corporate,Furniture,Meeting Table,9,900,500,Online,SR07,Amit Desai,8100,4500,3600,0
ORD-11172,2022-05-27,C0103,Customer 103,Central,Corporate,Clothing,Business Suit,17,320,170,Direct,SR05,Vikram Nair,5440,2890,2550,0
ORD-11173,2023-04-17,C0011,Customer 11,Central,Consumer,Clothing,Tie Collection,10,34.0,15,Direct,SR05,Vikram Nair,340.0,150,190.0,0.15
ORD-11174,2022-12-22,C0157,Customer 157,Central,Consumer,Office Supplies,Sticky Notes Bulk,14,15,5,Retail,SR05,Vikram Nair,210,70,140,0
ORD-11175,2023-09-25,C0099,Customer 99,Central,SMB,Clothing,Formal Trousers,19,90,42,Direct,SR05,Vikram Nair,1710,798,912,0
ORD-11176,2023-12-17,C0041,Customer 41,South,Consumer,Electronics,UltraBook 13,18,950,570,Online,SR07,Amit Desai,17100,10260,6840,0
ORD-11177,2023-12-16,C0106,Customer 106,East,Consumer,Furniture,Standing Desk,12,750,400,Online,SR03,Rohit Mehta,9000,4800,4200,0
ORD-11178,2023-06-01,C0116,Customer 116,West,Consumer,Office Supplies,Sticky Notes Bulk,9,15,5,Online,SR04,Sneha Joshi,135,45,90,0
ORD-11179,2023-04-19,C0164,Customer 164,South,SMB,Electronics,Laptop Pro 15,13,1200,720,Direct,SR07,Amit Desai,15600,9360,6240,0
ORD-11180,2024-05-26,C0010,Customer 10,Central,Consumer,Furniture,Standing Desk,9,750,400,Retail,SR05,Vikram Nair,6750,3600,3150,0
ORD-11181,2022-12-01,C0119,Customer 119,West,Consumer,Clothing,Formal Trousers,3,81.0,42,Retail,SR04,Sneha Joshi,243.0,126,117.0,0.1
ORD-11182,2024-01-01,C0121,Customer 121,South,Consumer,Clothing,Formal Shirt,6,65,28,Online,SR07,Amit Desai,390,168,222,0
ORD-11183,2023-09-14,C0076,Customer 76,North,SMB,Electronics,UltraBook 13,18,807.5,570,Direct,SR01,Arjun Sharma,14535.0,10260,4275.0,0.15
ORD-11184,2022-06-22,C0174,Customer 174,East,Corporate,Electronics,Laptop Pro 15,5,1140.0,720,Wholesale,SR08,Kavya Reddy,5700.0,3600,2100.0,0.05
ORD-11185,2022-07-02,C0173,Customer 173,South,SMB,Furniture,Executive Desk,15,510.0,310,Online,SR02,Priya Patel,7650.0,4650,3000.0,0.15
ORD-11186,2024-05-06,C0100,Customer 100,South,SMB,Software,CRM Suite Annual,15,1800,200,Online,SR07,Amit Desai,27000,3000,24000,0
ORD-11187,2022-02-19,C0064,Customer 64,South,SMB,Clothing,Formal Shirt,8,65,28,Online,SR07,Amit Desai,520,224,296,0
ORD-11188,2022-01-17,C0004,Customer 4,North,SMB,Clothing,Business Suit,7,272.0,170,Online,SR06,Neha Gupta,1904.0,1190,714.0,0.15
ORD-11189,2022-08-14,C0186,Customer 186,East,SMB,Electronics,UltraBook 13,2,902.5,570,Online,SR03,Rohit Mehta,1805.0,1140,665.0,0.05
ORD-11190,2024-04-15,C0144,Customer 144,West,Consumer,Office Supplies,Stapler Pro,20,25,10,Direct,SR04,Sneha Joshi,500,200,300,0
ORD-11191,2023-03-15,C0055,Customer 55,Central,SMB,Electronics,UltraBook 13,12,950,570,Retail,SR05,Vikram Nair,11400,6840,4560,0
ORD-11192,2022-01-16,C0004,Customer 4,North,SMB,Clothing,Leather Belt,7,42.75,18,Retail,SR06,Neha Gupta,299.25,126,173.25,0.05
ORD-11193,2022-03-09,C0095,Customer 95,West,SMB,Office Supplies,File Cabinet,3,120,60,Direct,SR04,Sneha Joshi,360,180,180,0
ORD-11194,2022-11-05,C0027,Customer 27,East,SMB,Software,Security Suite,9,900,100,Wholesale,SR03,Rohit Mehta,8100,900,7200,0
ORD-11195,2023-10-09,C0086,Customer 86,East,Corporate,Clothing,Formal Shirt,11,55.25,28,Direct,SR03,Rohit Mehta,607.75,308,299.75,0.15
ORD-11196,2022-03-11,C0156,Customer 156,West,SMB,Office Supplies,Printer Paper A4,13,31.5,12,Retail,SR04,Sneha Joshi,409.5,156,253.5,0.1
ORD-11197,2023-05-31,C0060,Customer 60,South,SMB,Software,CRM Suite Annual,20,1800,200,Wholesale,SR02,Priya Patel,36000,4000,32000,0
ORD-11198,2022-08-31,C0159,Customer 159,North,Consumer,Clothing,Formal Shirt,2,65,28,Wholesale,SR01,Arjun Sharma,130,56,74,0
ORD-11199,2023-05-26,C0039,Customer 39,North,SMB,Office Supplies,Ballpoint Pens Pack,7,15.3,6,Online,SR06,Neha Gupta,107.1,42,65.1,0.15
ORD-11200,2022-09-01,C0190,Customer 190,East,Consumer,Software,Security Suite,5,900,100,Wholesale,SR08,Kavya Reddy,4500,500,4000,0
ORD-11201,2023-10-22,C0107,Customer 107,Central,SMB,Electronics,Tablet 10,1,400,220,Wholesale,SR05,Vikram Nair,400,220,180,0
ORD-11202,2022-12-17,C0139,Customer 139,North,Consumer,Furniture,Ergonomic Chair,8,382.5,240,Retail,SR01,Arjun Sharma,3060.0,1920,1140.0,0.15
ORD-11203,2023-09-15,C0083,Customer 83,East,Consumer,Clothing,Tie Collection,15,34.0,15,Online,SR03,Rohit Mehta,510.0,225,285.0,0.15
ORD-11204,2022-03-08,C0050,Customer 50,East,Consumer,Clothing,Business Suit,5,320,170,Retail,SR03,Rohit Mehta,1600,850,750,0
ORD-11205,2022-04-04,C0141,Customer 141,West,Corporate,Furniture,Meeting Table,8,810.0,500,Online,SR04,Sneha Joshi,6480.0,4000,2480.0,0.1
ORD-11206,2023-03-13,C0043,Customer 43,East,SMB,Clothing,Leather Belt,8,42.75,18,Retail,SR03,Rohit Mehta,342.0,144,198.0,0.05
ORD-11207,2023-09-13,C0074,Customer 74,East,Corporate,Furniture,Bookshelf L,7,200,95,Direct,SR08,Kavya Reddy,1400,665,735,0
ORD-11208,2022-03-23,C0097,Customer 97,Central,SMB,Office Supplies,Sticky Notes Bulk,16,14.25,5,Direct,SR05,Vikram Nair,228.0,80,148.0,0.05
ORD-11209,2023-06-02,C0195,Customer 195,East,Consumer,Software,Security Suite,16,900,100,Direct,SR03,Rohit Mehta,14400,1600,12800,0
ORD-11210,2023-03-14,C0153,Customer 153,Central,Consumer,Electronics,Wireless Headphones,18,153.0,90,Retail,SR05,Vikram Nair,2754.0,1620,1134.0,0.15
ORD-11211,2022-09-21,C0079,Customer 79,North,SMB,Clothing,Formal Trousers,10,85.5,42,Direct,SR06,Neha Gupta,855.0,420,435.0,0.05
ORD-11212,2022-03-15,C0184,Customer 184,South,Corporate,Office Supplies,Ballpoint Pens Pack,7,18,6,Retail,SR07,Amit Desai,126,42,84,0
ORD-11213,2022-01-05,C0187,Customer 187,Central,Consumer,Electronics,Tablet 10,16,380.0,220,Direct,SR05,Vikram Nair,6080.0,3520,2560.0,0.05
ORD-11214,2023-02-09,C0126,Customer 126,North,SMB,Office Supplies,Sticky Notes Bulk,19,15,5,Direct,SR06,Neha Gupta,285,95,190,0
ORD-11215,2024-06-25,C0099,Customer 99,Central,SMB,Electronics,Laptop Pro 15,7,1140.0,720,Wholesale,SR05,Vikram Nair,7980.0,5040,2940.0,0.05
ORD-11216,2024-02-29,C0182,Customer 182,North,Consumer,Office Supplies,File Cabinet,12,102.0,60,Online,SR06,Neha Gupta,1224.0,720,504.0,0.15
ORD-11217,2023-10-29,C0189,Customer 189,North,Consumer,Clothing,Formal Trousers,8,85.5,42,Online,SR01,Arjun Sharma,684.0,336,348.0,0.05
ORD-11218,2024-04-12,C0179,Customer 179,Central,Consumer,Office Supplies,Printer Paper A4,9,31.5,12,Direct,SR05,Vikram Nair,283.5,108,175.5,0.1
ORD-11219,2023-11-29,C0064,Customer 64,South,SMB,Furniture,Bookshelf L,1,200,95,Online,SR02,Priya Patel,200,95,105,0
ORD-11220,2023-10-22,C0181,Customer 181,South,Corporate,Clothing,Formal Trousers,17,90,42,Direct,SR02,Priya Patel,1530,714,816,0
ORD-11221,2022-06-19,C0178,Customer 178,North,Consumer,Clothing,Leather Belt,17,40.5,18,Direct,SR06,Neha Gupta,688.5,306,382.5,0.1
ORD-11222,2023-08-24,C0193,Customer 193,East,Corporate,Office Supplies,Sticky Notes Bulk,4,12.75,5,Wholesale,SR03,Rohit Mehta,51.0,20,31.0,0.15
ORD-11223,2024-04-13,C0192,Customer 192,Central,Consumer,Furniture,Bookshelf L,13,170.0,95,Wholesale,SR05,Vikram Nair,2210.0,1235,975.0,0.15
ORD-11224,2022-01-07,C0001,Customer 1,North,Consumer,Furniture,Standing Desk,3,637.5,400,Direct,SR01,Arjun Sharma,1912.5,1200,712.5,0.15
ORD-11225,2023-06-22,C0188,Customer 188,Central,Corporate,Clothing,Leather Belt,6,45,18,Wholesale,SR05,Vikram Nair,270,108,162,0
ORD-11226,2022-07-10,C0125,Customer 125,West,SMB,Furniture,Ergonomic Chair,17,450,240,Direct,SR04,Sneha Joshi,7650,4080,3570,0
ORD-11227,2023-08-04,C0052,Customer 52,West,Consumer,Furniture,Ergonomic Chair,6,450,240,Wholesale,SR04,Sneha Joshi,2700,1440,1260,0
ORD-11228,2024-06-11,C0161,Customer 161,North,SMB,Clothing,Formal Trousers,6,90,42,Wholesale,SR01,Arjun Sharma,540,252,288,0
ORD-11229,2022-03-29,C0071,Customer 71,North,SMB,Clothing,Business Suit,11,320,170,Retail,SR01,Arjun Sharma,3520,1870,1650,0
ORD-11230,2023-05-05,C0003,Customer 3,South,Consumer,Clothing,Business Suit,9,320,170,Online,SR02,Priya Patel,2880,1530,1350,0
ORD-11231,2022-04-10,C0002,Customer 2,East,Consumer,Furniture,Meeting Table,20,810.0,500,Wholesale,SR08,Kavya Reddy,16200.0,10000,6200.0,0.1
ORD-11232,2023-05-13,C0155,Customer 155,North,SMB,Clothing,Leather Belt,11,45,18,Wholesale,SR06,Neha Gupta,495,198,297,0
ORD-11233,2022-11-19,C0171,Customer 171,East,Consumer,Furniture,Bookshelf L,13,180.0,95,Online,SR08,Kavya Reddy,2340.0,1235,1105.0,0.1
ORD-11234,2022-12-31,C0001,Customer 1,North,Consumer,Office Supplies,Printer Paper A4,13,29.75,12,Retail,SR06,Neha Gupta,386.75,156,230.75,0.15
ORD-11235,2022-01-27,C0136,Customer 136,West,SMB,Software,CRM Suite Annual,8,1800,200,Direct,SR04,Sneha Joshi,14400,1600,12800,0
ORD-11236,2023-09-26,C0106,Customer 106,East,Consumer,Clothing,Tie Collection,1,34.0,15,Wholesale,SR03,Rohit Mehta,34.0,15,19.0,0.15
ORD-11237,2022-01-18,C0189,Customer 189,North,Consumer,Office Supplies,Printer Paper A4,15,35,12,Direct,SR06,Neha Gupta,525,180,345,0
ORD-11238,2023-02-14,C0090,Customer 90,South,SMB,Software,CRM Suite Annual,16,1530.0,200,Online,SR07,Amit Desai,24480.0,3200,21280.0,0.15
ORD-11239,2024-01-22,C0156,Customer 156,West,SMB,Clothing,Leather Belt,5,40.5,18,Online,SR04,Sneha Joshi,202.5,90,112.5,0.1
ORD-11240,2022-05-11,C0078,Customer 78,South,SMB,Clothing,Business Suit,6,304.0,170,Online,SR07,Amit Desai,1824.0,1020,804.0,0.05
ORD-11241,2023-05-09,C0063,Customer 63,South,SMB,Software,Analytics Tool,6,1020.0,150,Online,SR02,Priya Patel,6120.0,900,5220.0,0.15
ORD-11242,2022-04-19,C0042,Customer 42,West,Corporate,Clothing,Business Suit,13,320,170,Retail,SR04,Sneha Joshi,4160,2210,1950,0
ORD-11243,2024-01-07,C0172,Customer 172,East,Corporate,Office Supplies,Sticky Notes Bulk,5,13.5,5,Direct,SR03,Rohit Mehta,67.5,25,42.5,0.1
ORD-11244,2022-04-03,C0148,Customer 148,Central,SMB,Office Supplies,Ballpoint Pens Pack,11,17.1,6,Direct,SR05,Vikram Nair,188.1,66,122.1,0.05
ORD-11245,2023-11-01,C0060,Customer 60,South,SMB,Software,Security Suite,9,900,100,Wholesale,SR02,Priya Patel,8100,900,7200,0
ORD-11246,2022-03-31,C0088,Customer 88,East,Corporate,Electronics,Laptop Pro 15,4,1080.0,720,Wholesale,SR03,Rohit Mehta,4320.0,2880,1440.0,0.1
ORD-11247,2022-05-11,C0148,Customer 148,Central,SMB,Office Supplies,Sticky Notes Bulk,10,15,5,Retail,SR05,Vikram Nair,150,50,100,0
ORD-11248,2024-05-17,C0082,Customer 82,South,Consumer,Clothing,Formal Trousers,5,81.0,42,Retail,SR07,Amit Desai,405.0,210,195.0,0.1
ORD-11249,2022-04-20,C0138,Customer 138,Central,Consumer,Clothing,Business Suit,11,320,170,Wholesale,SR05,Vikram Nair,3520,1870,1650,0
ORD-11250,2024-05-07,C0175,Customer 175,East,Consumer,Furniture,Standing Desk,5,675.0,400,Wholesale,SR08,Kavya Reddy,3375.0,2000,1375.0,0.1
ORD-11251,2022-05-30,C0082,Customer 82,South,Consumer,Electronics,Tablet 10,17,340.0,220,Online,SR07,Amit Desai,5780.0,3740,2040.0,0.15
ORD-11252,2022-10-08,C0162,Customer 162,South,Corporate,Software,Security Suite,16,900,100,Direct,SR02,Priya Patel,14400,1600,12800,0
ORD-11253,2022-03-02,C0184,Customer 184,South,Corporate,Office Supplies,Ballpoint Pens Pack,8,15.3,6,Online,SR02,Priya Patel,122.4,48,74.4,0.15
ORD-11254,2024-06-05,C0187,Customer 187,Central,Consumer,Furniture,Standing Desk,10,637.5,400,Retail,SR05,Vikram Nair,6375.0,4000,2375.0,0.15
ORD-11255,2022-01-23,C0087,Customer 87,North,Consumer,Software,Security Suite,16,900,100,Direct,SR06,Neha Gupta,14400,1600,12800,0
ORD-11256,2023-02-05,C0187,Customer 187,Central,Consumer,Electronics,Tablet 10,10,340.0,220,Retail,SR05,Vikram Nair,3400.0,2200,1200.0,0.15
ORD-11257,2023-12-19,C0025,Customer 25,North,Corporate,Software,Security Suite,11,810.0,100,Online,SR01,Arjun Sharma,8910.0,1100,7810.0,0.1
ORD-11258,2024-05-20,C0168,Customer 168,Central,SMB,Office Supplies,Sticky Notes Bulk,19,15,5,Direct,SR05,Vikram Nair,285,95,190,0
ORD-11259,2023-12-14,C0038,Customer 38,East,SMB,Clothing,Leather Belt,7,38.25,18,Retail,SR03,Rohit Mehta,267.75,126,141.75,0.15
ORD-11260,2024-01-23,C0186,Customer 186,East,SMB,Electronics,Wireless Headphones,5,171.0,90,Direct,SR03,Rohit Mehta,855.0,450,405.0,0.05
ORD-11261,2023-11-27,C0025,Customer 25,North,Corporate,Furniture,Executive Desk,16,600,310,Online,SR06,Neha Gupta,9600,4960,4640,0
ORD-11262,2022-05-01,C0152,Customer 152,Central,SMB,Software,Project Manager,5,510.0,80,Direct,SR05,Vikram Nair,2550.0,400,2150.0,0.15
ORD-11263,2022-09-08,C0062,Customer 62,North,Consumer,Electronics,Laptop Pro 15,16,1200,720,Retail,SR06,Neha Gupta,19200,11520,7680,0
